dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180826-061949_863_live,0.0,No,6,EE,Would you mind explaining what the charity does?,Request more information about the charity's activities
20180826-061949_863_live,0.0,No,7,ER,The charity collects donation from people like you and me and help children in need,Provide information about the charity's mission
20180826-061949_863_live,0.0,No,8,EE,Sounds like quite the worthy cause.,Express approval of the charity's cause
20180826-061949_863_live,0.0,No,9,EE,Are the children in need all across the world?,Inquire about the geographical scope of the charity's work
20180826-061949_863_live,0.0,No,10,EE,Or just the United States?,Seek clarification on the geographical scope
20180826-061949_863_live,0.0,No,11,ER,all over the world.,Clarify the global reach of the charity
20180826-061949_863_live,0.0,No,12,ER,I saw a children died from hunger and it tears my heart apart.,Share a personal emotional experience related to the charity's cause
20180826-061949_863_live,0.0,No,13,ER,I decide to be part of the solution since then,Explain personal motivation for supporting the charity
20180826-061949_863_live,0.0,No,14,EE,"Wow, that is extremely sad.",Express empathy and sadness
20180826-061949_863_live,0.0,No,15,EE,It is extremely unfortunate that child hunger is so prevalent in this world.,Comment on the unfortunate prevalence of child hunger
20180826-061949_863_live,0.0,No,16,ER,Save the Children organization is a blessing to the world.,Praise the charity's impact
20180826-061949_863_live,0.0,No,17,ER,"They have been helping children,finding houses and food.",Provide additional information about the charity's activities
20180826-061949_863_live,0.0,No,18,EE,It really sounds like a blessing!,Reiterate approval of the charity's impact
20180826-061949_863_live,0.0,No,19,EE,What is their website?,Request the charity's website for further information
20180826-061949_863_live,0.0,No,20,EE,I'd like to learn more information.,Express interest in learning more
20180826-061949_863_live,0.0,No,21,ER,URL,Provide the charity's website
20180826-061949_863_live,0.0,No,22,ER,Specially in countries at war children are helpless.,Highlight the vulnerability of children in war-torn countries
20180826-061949_863_live,0.0,No,23,EE,"Great, thank you!",Express gratitude for the information
20180826-061949_863_live,0.0,No,24,EE,Is there a monetary goal set for the year?,Inquire about the charity's monetary goals
20180826-061949_863_live,0.0,No,25,ER,NO.It is not.,Clarify that there is no set monetary goal
20180826-062356_655_live,0.0,No,0,ER,hi how are you,Initiate conversation
20180826-062356_655_live,0.0,No,1,EE,good morning.,Greet in return
20180826-062356_655_live,0.0,No,2,EE,I am well thank you and you?,Respond to greeting and inquire about ER's well-being
20180826-062356_655_live,0.0,No,3,ER,"I'm fine, you've heard about the child support organization",Introduce topic of child support organization
20180826-062356_655_live,0.0,No,4,EE,Is that the organization that is helping single parents obtain support from absent parents?,Seek clarification about the organization
20180826-062356_655_live,0.0,No,5,ER,"not a nonprofit organization that helps kids around the world, I've gotten to save $ 100",Correct misunderstanding and share personal contribution
20180826-062356_655_live,0.0,No,6,EE,I have not heard about it.,Express lack of knowledge about the organization
20180826-062356_655_live,0.0,No,7,EE,"What do you mean you have gotten to save $100,  You are saying it isn't a non profit?",Seek further clarification about ER's statement
20180826-062356_655_live,0.0,No,8,ER,"I've donated $ 100 to this organization, sorry",Clarify previous statement
20180826-062356_655_live,0.0,No,9,EE,I see.,Acknowledge clarification
20180826-062356_655_live,0.0,No,10,EE,What does the organization provide?,Inquire about the organization's services
20180826-062356_655_live,0.0,No,11,EE,Is it a non profit?,Seek confirmation if the organization is non-profit
20180826-062356_655_live,0.0,No,12,ER,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Provide detailed information about the organization
20180826-062356_655_live,0.0,No,13,EE,I have heard of Save the Children Fund.,Acknowledge familiarity with the organization
20180826-062356_655_live,0.0,No,14,EE,"I will be honest, what I had heard though wasnt positive.",Express personal opinion about the organization
20180826-062356_655_live,0.0,No,15,ER,yes it is a very positive organisation,Affirm the positive nature of the organization
20180826-062356_655_live,0.0,No,16,EE,I typically give to local charities that use the funds to help in the community.,Share personal preference for local charities
20180826-062356_655_live,0.0,No,17,EE,I then can see the money at work.,Explain rationale for supporting local charities
20180826-062356_655_live,0.0,No,18,EE,I am not saying that world charities are not needed but I rather give to local charities.,Clarify stance on world charities
20180826-062356_655_live,0.0,No,19,ER,i am a person positive and help the children,Express personal values and commitment to helping children
20180826-062356_655_live,0.0,No,20,EE,It is great to be a helpful person.,Acknowledge and praise ER's helpful nature
20180826-062736_188_live,0.0,No,0,ER,Hi there!,Greeting the other person
20180826-062736_188_live,0.0,No,1,ER,Can I tell you all,Initiating a conversation
20180826-062736_188_live,0.0,No,2,EE,Hello how are,Responding to the greeting
20180826-062736_188_live,0.0,No,3,ER,sorry it cut me off...,Apologizing for the interruption
20180826-062736_188_live,0.0,No,4,ER,can I tell you about a charity called Save the Children?,Requesting permission to talk about a charity
20180826-062736_188_live,0.0,No,5,EE,Yes pleas do,Granting permission and showing interest
20180826-062736_188_live,0.0,No,6,ER,"They help children make sure they have access to health resources, education, and safe environments.",Providing information about the charity's mission
20180826-062736_188_live,0.0,No,7,EE,Sounds like a good charity.,Expressing approval of the charity
20180826-062736_188_live,0.0,No,8,EE,What countries do they provide service to?,Inquiring about the geographical scope of the charity's services
20180826-062736_188_live,0.0,No,9,ER,mainly children in developing countries.,Providing specific information about the charity's focus areas
20180826-062736_188_live,0.0,No,10,ER,"Did you know over 1,000 children were killed in Syria in just the first 2 months of 2018.",Highlighting a specific issue to emphasize the charity's importance
20180826-062736_188_live,0.0,No,11,EE,What kind of health benefits to they provide to the children?,Asking for more details about the health benefits provided
20180826-062736_188_live,0.0,No,12,ER,they provide them access to doctors and medicine that they wouldnt normally get.,Explaining the health services offered by the charity
20180826-062736_188_live,0.0,No,13,ER,Donations are their main source of income.,Informing about the charity's main source of income
20180826-062736_188_live,0.0,No,14,EE,What is the standard monthly donation someone usually gives.,Inquiring about the typical donation amount
20180826-062736_188_live,0.0,No,15,ER,A lot of people like to give 30/month so it's only a dollar a day.,Providing information about common donation amounts
20180826-062736_188_live,0.0,No,16,ER,"however any donation helps, even just 1 dollar.",Encouraging donations of any amount
20180826-062736_188_live,0.0,No,17,EE,What percentage of my donation actually makes it to the children?,Asking about the allocation of donations
20180826-062736_188_live,0.0,No,18,ER,86% goes towards the services...,Providing a percentage breakdown of donation allocation
20180826-062736_188_live,0.0,No,19,ER,the rest is used mainly for fundraising efforts,Clarifying the use of the remaining funds
20180826-062736_188_live,0.0,No,20,EE,Could you provide a breakdown of where that 14% goes?,Requesting a detailed breakdown of the remaining funds
20180826-062736_188_live,0.0,No,21,ER,9% fundraising and 5% goes towards keeping the charity running like salaries etc,Providing a detailed breakdown of the remaining funds
20180826-062755_702_live,0.05,Yes,0,ER,Hi!,Greeting
20180826-062755_702_live,0.05,Yes,1,ER,How are you toad?,Initiating small talk
20180826-062755_702_live,0.05,Yes,2,EE,I'm good how about you?,Responding to small talk
20180826-062755_702_live,0.05,Yes,3,ER,I am well.,Responding to small talk
20180826-062755_702_live,0.05,Yes,4,ER,How is the weather by you?,Continuing small talk
20180826-062755_702_live,0.05,Yes,5,EE,"Hot, and well, I think the sun is coming around",Responding to small talk
20180826-062755_702_live,0.05,Yes,6,ER,"Yes, it looks like today is going to be warm here as well.",Sharing personal observation
20180826-062755_702_live,0.05,Yes,7,ER,What are your plans for today?,Inquiring about plans
20180826-062755_702_live,0.05,Yes,8,EE,"Mostly working on surveys, so how do you feel about children's charities?",Sharing plans and introducing a new topic
20180826-062755_702_live,0.05,Yes,9,ER,I was going to ask you the same.,Expressing shared interest
20180826-062755_702_live,0.05,Yes,10,ER,Have you heard of Save th Children and the work they do?,Introducing a specific charity
20180826-062755_702_live,0.05,Yes,11,EE,"Yeah, I think mostly everyone has, I think charities are mostly good but I don't know that they always accomplis all they could well, with expenses and all",Sharing opinion on charities
20180826-062755_702_live,0.05,Yes,12,ER,"Well, STC is a great one!",Endorsing the charity
20180826-062755_702_live,0.05,Yes,13,ER,They help a vast amount of kids.,Providing information about the charity
20180826-062755_702_live,0.05,Yes,14,ER,You have a chance to help today by donating even a small amount of your pay.,Encouraging donation
20180826-062755_702_live,0.05,Yes,15,ER,As little as $0.05 would be of great help or how much ever you would like to donate from this bonus.,Specifying donation amount
20180826-062755_702_live,0.05,Yes,16,ER,Are you able to lend a helping bit?,Requesting confirmation for donation
20180826-062755_702_live,0.05,Yes,17,EE,"sure, I'll donate $0.05.....",Agreeing to donate
20180826-062755_702_live,0.05,Yes,18,ER,I am so glas!,Expressing gratitude
20180826-062755_702_live,0.05,Yes,19,ER,Thank you.,Thanking
20180826-062755_702_live,0.05,Yes,20,ER,Have you heard about the storms/flooding in Hawaii?,Introducing a new topic
20180826-062755_702_live,0.05,Yes,21,EE,"yeah, horrible huh?",Expressing empathy
20180826-062755_702_live,0.05,Yes,22,ER,My uncle used to be located there but he's moved since,Sharing personal connection
20180826-062755_702_live,0.05,Yes,23,ER,"Yes, very bad.",Agreeing with sentiment
20180826-062755_702_live,0.05,Yes,24,ER,But the good news is that STC is already  ready to help out!,Providing positive information about the charity
20180826-062755_702_live,0.05,Yes,25,ER,Have you ever been on their website?,Inquiring about familiarity with the charity's website
20180826-062755_702_live,0.05,Yes,26,EE,"no, can't say I've been",Responding to inquiry
20180826-064412_288_live,0.0,No,0,ER,Hi.,Greeting
20180826-064412_288_live,0.0,No,1,ER,Would you consider donating to Save the Children?,Request for donation
20180826-064412_288_live,0.0,No,2,EE,I might consider,Expression of consideration
20180826-064412_288_live,0.0,No,3,ER,Okay that's a start.,Encouragement
20180826-064412_288_live,0.0,No,4,ER,Well Save the Children is a very reputable organization and your donation would be used for a good purpose.,Providing information
20180826-064412_288_live,0.0,No,5,EE,do you donate?,Inquiry about personal action
20180826-064412_288_live,0.0,No,6,ER,"No, honestly I don't but I would feel like my money would go to a good cause if I were to",Admission and justification
20180826-064412_288_live,0.0,No,7,EE,I appreciate your honesty,Expression of appreciation
20180826-064412_288_live,0.0,No,8,ER,"We could all do better, I suppose.",Reflection on collective responsibility
20180826-064412_288_live,0.0,No,9,ER,These organizations only ask for a small amount that we may spend on coffee each day or snacks we don't need.,Justification for small donations
20180826-064412_288_live,0.0,No,10,EE,I hear you.,Acknowledgment
20180826-064412_288_live,0.0,No,11,EE,"I do believe in donations, but my only worry is that the money doesn't go to where I think it is going.",Expression of concern
20180826-064412_288_live,0.0,No,12,EE,I prefer to volunteer is I can,Preference for volunteering
20180826-064412_288_live,0.0,No,13,ER,"That's a good idea actually, that way you know for sure your efforts are helping.",Validation of preference
20180826-064412_288_live,0.0,No,14,EE,"But the places I do donate are often revolved around helping children, so this is a great organization",Support for the organization
20180826-064412_288_live,0.0,No,15,ER,It only takes pocket change for us to help out.,Emphasis on minimal effort required
20180826-064412_288_live,0.0,No,16,EE,I agree.,Agreement
20180826-064412_288_live,0.0,No,17,EE,you never know who you could be helping,Reflection on impact
20180826-064412_288_live,0.0,No,18,ER,Do your family or friends donate to such causes?,Inquiry about social circle's actions
20180826-064412_288_live,0.0,No,19,EE,We do.,Confirmation of family involvement
20180826-064412_288_live,0.0,No,20,EE,My mom is on the board for a few nonprofits that we attend fundraisers for.,Providing additional information
20180826-064412_288_live,0.0,No,21,EE,That is a great way to raise money,Opinion on fundraising
20180826-064412_288_live,0.0,No,22,ER,Wow.,Expression of amazement
20180826-070022_438_live,0.05,Yes,0,ER,HI.,Greeting
20180826-070022_438_live,0.05,Yes,1,ER,Do you know about Save the Childre organization?,Initiating topic about Save the Children organization
20180826-070022_438_live,0.05,Yes,2,EE,I've heard of them but other then that no not much how about you?,Expressing limited knowledge and asking for ER's knowledge
20180826-070022_438_live,0.05,Yes,3,ER,I have.,Confirming knowledge about the organization
20180826-070022_438_live,0.05,Yes,4,ER,They help children in need,Providing information about the organization's mission
20180826-070022_438_live,0.05,Yes,5,EE,"Well, that's a noble cause don't you think",Expressing approval of the organization's mission
20180826-070022_438_live,0.05,Yes,6,ER,Of course.,Agreeing with EE's statement
20180826-070022_438_live,0.05,Yes,7,ER,I have seen kids dying of hunger in those countries at war.It breaks my heart,Sharing personal emotional experience related to the topic
20180826-070022_438_live,0.05,Yes,8,EE,"I can imagine, that is horrible.....",Expressing empathy and agreement
20180826-070022_438_live,0.05,Yes,9,EE,"to not be able to eat, or drink, and worry about being sick all the time",Elaborating on the hardships faced by children
20180826-070022_438_live,0.05,Yes,10,ER,They are children.They did not ask fot this.,Emphasizing the innocence of the children
20180826-070022_438_live,0.05,Yes,11,EE,"well, I can't imagine anyone would much less a child....",Agreeing and reinforcing ER's point
20180826-070022_438_live,0.05,Yes,12,ER,How much money do you spend on candy?,Shifting the conversation towards personal spending habits
20180826-070022_438_live,0.05,Yes,13,EE,not much maybe a couple dollars every few months,Providing information about personal spending on candy
20180826-070022_438_live,0.05,Yes,14,ER,Well that can make a difference in a children life,Highlighting the potential impact of small donations
20180826-070022_438_live,0.05,Yes,15,EE,"I donate sometimes well, to other charities",Sharing personal donation habits
20180826-070022_438_live,0.05,Yes,16,ER,This one ensure that children get the money,Assuring the effectiveness of the specific charity
20180826-070022_438_live,0.05,Yes,17,EE,"That's always good, it's not good to donate somewhere that they don't give to what they're supposed to be donating to",Agreeing and emphasizing the importance of effective donations
20180826-072151_442_live,5.0,Yes,0,ER,Are you aware of Save the children Organization?,Initiate conversation about Save the Children Organization
20180826-072151_442_live,5.0,Yes,1,EE,"yes i know that is a good charity foundation, they help the children.",Express knowledge and positive opinion about the organization
20180826-072151_442_live,5.0,Yes,2,ER,I saw a children die once,Share a personal and emotional experience
20180826-072151_442_live,5.0,Yes,3,EE,what?,Express shock and seek clarification
20180826-072151_442_live,5.0,Yes,4,EE,what happened?,Seek further details about the incident
20180826-072151_442_live,5.0,Yes,5,ER,He was hungry with no food.,Provide more information about the incident
20180826-072151_442_live,5.0,Yes,6,ER,I was serving in Afghanistan,Share personal background information
20180826-072151_442_live,5.0,Yes,7,EE,you were in military?,Confirm understanding and seek clarification
20180826-072151_442_live,5.0,Yes,8,ER,why did not you help him?,Question the listener's actions or inactions
20180826-072151_442_live,5.0,Yes,9,ER,Yes.,Confirm previous statement
20180826-072151_442_live,5.0,Yes,10,ER,I tried to give him my food but it was too late,Explain actions taken during the incident
20180826-072151_442_live,5.0,Yes,11,EE,I tried to give him my food but it was too late,Repeat ER's statement to show understanding or empathy
20180826-072151_442_live,5.0,Yes,12,EE,"he was in the end i think, this is the kind of things i have about our civilization , many dnt have to eat and many waste their food, its not right",Express personal views on societal issues related to hunger
20180826-072151_442_live,5.0,Yes,13,ER,Exactly.,Agree with EE's statement
20180826-072151_442_live,5.0,Yes,14,ER,More than thousands children have died of hunger in Syria this year.,Provide additional information about the issue
20180826-072151_442_live,5.0,Yes,15,ER,We must do something about it,Express a call to action
20180826-072151_442_live,5.0,Yes,16,EE,"for sure we must do something, but many people are blind, they see just the green of the money, they dont interact with people to see whats their problems are, i really want to help go in africa or some place but i dont know how i can go with a organization.",Agree with the need for action and express personal desire to help
20180826-072151_442_live,5.0,Yes,17,ER,Donate to Save the Children.,Suggest a specific action (donation)
20180826-072151_442_live,5.0,Yes,18,ER,They are a blessing to humanity,Express strong support for the organization
20180826-072151_442_live,5.0,Yes,19,EE,"this i can do, but i was thinking about actual helping.",Express willingness to donate but desire for more direct involvement
20180826-072151_442_live,5.0,Yes,20,ER,Thats actual help.,Clarify that donation is a form of actual help
20180826-072151_442_live,5.0,Yes,21,ER,They really make a difference.,Reinforce the impact of the organization
20180826-072151_442_live,5.0,Yes,22,ER,I see it with my own eyes,Share personal testimony to support the claim
20180826-072151_442_live,5.0,Yes,23,EE,"yeah i know that they are helping Hawaii now ,",Acknowledge the organization's current efforts
20180826-073320_803_live,0.0,No,0,ER,Hi there!,Greeting the other person
20180826-073320_803_live,0.0,No,1,ER,I am looking for donations for the Save the children's Foundation?,Introducing the purpose of the conversation
20180826-073320_803_live,0.0,No,2,ER,Could I interest you in that?,Attempting to engage the other person’s interest
20180826-073320_803_live,0.0,No,3,EE,I would perhaps be interested can you tell me more a bout it,Expressing potential interest and requesting more information
20180826-073320_803_live,0.0,No,4,ER,It is a charity that helps hungry children in need.,Providing basic information about the charity
20180826-073320_803_live,0.0,No,5,ER,"It is a international, non governmental organization that promotes children's rights, provides releif and support children in developing countries.",Expanding on the charity’s mission and scope
20180826-073320_803_live,0.0,No,6,EE,"That sounds great, What countries do they help children in?",Showing interest and asking for specific details
20180826-073320_803_live,0.0,No,7,ER,There's quite a few! It's international.,Reiterating the international scope of the charity
20180826-073320_803_live,0.0,No,8,ER,Even the smallest donation would make a difference to a child in need.,Encouraging a donation by emphasizing its impact
20180826-073320_803_live,0.0,No,9,EE,Ok I would like to see if I can help. I love children.,Expressing willingness to help and personal motivation
20180826-073320_803_live,0.0,No,10,ER,That's great!,Expressing approval and encouragement
20180826-073320_803_live,0.0,No,11,ER,They are the future you know...,Highlighting the importance of children
20180826-073320_803_live,0.0,No,12,ER,alot of the children are in war zones and facing daily threats of violence.,Describing the dire situations faced by the children
20180826-073320_803_live,0.0,No,13,EE,Of course nothing gets me more angry then seeing a child warrior soldier.,Expressing strong emotions about child soldiers
20180826-073320_803_live,0.0,No,14,EE,Will we also be helping children soliders?,Seeking clarification on whether the charity helps child soldiers
20180826-073320_803_live,0.0,No,15,ER,"There are no children soliders, only children that need help in some way with food, resources, emergency response, etc.",Clarifying the charity’s focus and dispelling a misconception
20180826-073320_803_live,0.0,No,16,ER,This program has saves a great deal of lives.,Emphasizing the charity’s success and impact
20180826-073320_803_live,0.0,No,17,ER,It has brought families together and gave hope to a new life.,Highlighting the positive outcomes of the charity’s work
20180826-073320_803_live,0.0,No,18,EE,Ok thats great.,Expressing approval
20180826-073320_803_live,0.0,No,19,EE,Do they need clothes as well?,Inquiring about other needs such as clothing
20180826-073320_803_live,0.0,No,20,ER,"Yes! Alot of the proceeds go towards garments, shoes, and other things for the children.",Confirming that donations also go towards clothing and other essentials
20180826-073320_803_live,0.0,No,21,ER,Some of them are basically naked and have nothing.,Describing the dire need for clothing among the children
20180826-073320_803_live,0.0,No,22,ER,Others have no shoes.,Providing additional details about the children’s needs
20180826-073320_803_live,0.0,No,23,ER,"It's really sad, but that's why there are programs out here like us to step in and provide help.",Explaining the charity’s role in addressing these needs
20180826-073320_803_live,0.0,No,24,EE,Ok well I know it is important for them to have basic needs.,Agreeing on the importance of basic needs
20180826-073320_803_live,0.0,No,25,EE,I hope the money donated goes directly to them and not in the pockets of those running the organization.,Expressing concern about the proper use of donations
20180826-073320_803_live,0.0,No,26,EE,Are you certain that the money will be used the right way?,Seeking assurance about the proper use of funds
20180826-073320_803_live,0.0,No,27,ER,86.5% of it goes towards support program services.,Providing specific information about fund allocation
20180826-073320_803_live,0.0,No,28,ER,And it is also tax deductible,Mentioning the tax benefits of donating
20180826-073320_803_live,0.0,No,29,EE,That sounds like a good percentage and Im glad it will give me a tax break as well.,Expressing satisfaction with the fund allocation and tax benefits
20180826-073320_803_live,0.0,No,30,EE,How do you receive payments?,Inquiring about payment methods
20180826-073320_803_live,0.0,No,31,EE,credit card? cash?,Specifying potential payment methods
20180826-082717_200_live,0.1,Yes,0,ER,"Hello, would you be willing to donate some of your money to save the children?",Requesting a donation for a charitable cause
20180826-082717_200_live,0.1,Yes,1,EE,To save the children where?,Seeking clarification on the location of the children
20180826-082717_200_live,0.1,Yes,2,ER,It is a non-governmental organization that helps children in developing countries,Providing information about the organization
20180826-082717_200_live,0.1,Yes,3,EE,What does it help the children with?,Inquiring about the specific assistance provided to the children
20180826-082717_200_live,0.1,Yes,4,ER,"With their rights and relief for many daily necessities like food, water, shelter, and education to name a few",Explaining the types of support offered to the children
20180826-082717_200_live,0.1,Yes,5,EE,Is there a minimum donation?,Asking about the minimum donation amount
20180826-082717_200_live,0.1,Yes,6,ER,"A minimum donation of 10 cents would be appreciated, which is a third of the money received for this task.",Informing about the minimum donation amount
20180826-082717_200_live,0.1,Yes,7,ER,The more the better.,Encouraging a larger donation
20180826-082717_200_live,0.1,Yes,8,EE,I would be interested in making a donation,Expressing interest in making a donation
20180826-082717_200_live,0.1,Yes,9,ER,Thank you so much.,Expressing gratitude for the donation
20180826-082717_200_live,0.1,Yes,10,ER,Your donation will be directly deducted from your task payment.,Informing about the donation process
20180826-082717_200_live,0.1,Yes,11,EE,ok that sounds great,Agreeing to the donation process
20180826-082717_200_live,0.1,Yes,12,ER,Okay. Thanks.,Expressing thanks and seeking confirmation
20180826-082717_200_live,0.1,Yes,13,ER,Is there an option on your end where you can donate?,Inquiring about the donation option on the user's end
20180826-082717_200_live,0.1,Yes,14,EE,No there is not,Stating the absence of a donation option
20180826-082717_200_live,0.1,Yes,15,ER,So how do we finish this conversatin then?,Asking how to conclude the conversation
20180826-082717_200_live,0.1,Yes,16,EE,"I have no idea, maybe after we have 10 chat turns each",Speculating on the conversation's end condition
20180826-173836_197_live,0.0,No,0,ER,"Hi, How are you today?",Greeting and initiating conversation
20180826-173836_197_live,0.0,No,1,EE,Hi!,Responding to greeting
20180826-173836_197_live,0.0,No,2,EE,"I'm great, how are you?",Sharing personal state and inquiring about the other
20180826-173836_197_live,0.0,No,3,ER,I'm terrific!,Sharing personal state
20180826-173836_197_live,0.0,No,4,ER,I wanted to talk to you today about a charity I am really involved in,Introducing the main topic of conversation
20180826-173836_197_live,0.0,No,5,EE,"Okay, please tell me about the charity.",Expressing interest and inviting more information
20180826-173836_197_live,0.0,No,6,ER,"This charity is called Save the Children and is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Providing detailed information about the charity
20180826-173836_197_live,0.0,No,7,ER,Do you ever donate to charity organizations?,Inquiring about the other person's charitable habits
20180826-173836_197_live,0.0,No,8,EE,I almost never donate.,Sharing personal habit regarding donations
20180826-173836_197_live,0.0,No,9,EE,Do you?,Inquiring about the other person's habits
20180826-173836_197_live,0.0,No,10,ER,I definitely do if I believe in the mission of the organization.,Sharing personal habit and belief in charitable donations
20180826-173836_197_live,0.0,No,11,ER,This particular organization is helping the future of our world by ensuring that children's rights are protected all over,Emphasizing the importance and impact of the charity
20180826-173836_197_live,0.0,No,12,EE,That sounds really great.,Expressing approval and interest
20180826-173836_197_live,0.0,No,13,EE,I would be willing to donate to this organization.,Expressing willingness to contribute
20180826-173836_197_live,0.0,No,14,ER,That's amazing!,Expressing excitement and approval
20180826-173836_197_live,0.0,No,15,ER,How much would you like to donate to the charity now?,Inquiring about the specific amount of donation
20180826-173836_197_live,0.0,No,16,ER,Your donation would be directly deducted from your task payment.,Providing information on how the donation will be processed
20180826-173836_197_live,0.0,No,17,ER,You can choose any amount!,Encouraging the other person to choose any amount
20180826-173836_197_live,0.0,No,18,EE,I'd like to donate $0.50,Stating the specific amount to donate
20180826-173836_197_live,0.0,No,19,ER,"That is fantastic, thank you!",Expressing gratitude for the donation
20180826-173836_197_live,0.0,No,20,ER,The researchers running this task will make sure that the organization receives your donation!,Assuring that the donation will reach the organization
20180826-173836_197_live,0.0,No,21,EE,Awesome!,Expressing satisfaction
20180826-173836_197_live,0.0,No,22,EE,So how exactly does the organization ensure that children's rights are protected?,Inquiring about the organization's methods
20180826-173836_197_live,0.0,No,23,ER,"In the U.S. and around the world, they give children a healthy start in life, the opportunity to learn and protection from harm.",Providing detailed information on the organization's methods
20180826-173836_197_live,0.0,No,24,ER,"When crisis strikes, they are always among the first to respond and the last to leave.",Highlighting the organization's commitment during crises
20180826-173836_197_live,0.0,No,25,ER,"We do whatever it takes to save children, transforming their lives and the future we share.",Emphasizing the organization's mission and impact
20180826-173836_197_live,0.0,No,26,EE,"Wow, that is amazing.",Expressing amazement and approval
20180826-174120_426_live,0.15,Yes,0,ER,"Hi, I would like to speak to you about a wonderful charity called ""save the children"".",Initiate conversation and introduce the topic of the charity
20180826-174120_426_live,0.15,Yes,1,EE,Hey hows it?,Respond to greeting and acknowledge the conversation
20180826-174120_426_live,0.15,Yes,2,EE,Yeah I am interested to hear more.,Express interest in hearing more about the charity
20180826-174120_426_live,0.15,Yes,3,ER,"When you give to Save the Children, you're investing in a future for every last child.Nearly 90% of every dollar you give goes straight to our mission ??Â¸??Â¸ helping children grow up healthy, learning and safe.",Provide information about the charity and its impact
20180826-174120_426_live,0.15,Yes,4,EE,Nearly 90?,Seek clarification on the percentage mentioned
20180826-174120_426_live,0.15,Yes,5,EE,Where does the other money go?,Inquire about the allocation of the remaining funds
20180826-174120_426_live,0.15,Yes,6,ER,The rest?,Clarify the question about the remaining funds
20180826-174120_426_live,0.15,Yes,7,ER,We use to support the mission ??Â¸??Â¸ running our programs and raising funds to help more children.,Explain the use of the remaining funds
20180826-174120_426_live,0.15,Yes,8,EE,Well that is good.,Express approval of the information provided
20180826-174120_426_live,0.15,Yes,9,EE,I like that information out there.,Show appreciation for the transparency of the information
20180826-174120_426_live,0.15,Yes,10,ER,Giving to Save the Children is one of the world's best investments.,Emphasize the value of donating to the charity
20180826-174120_426_live,0.15,Yes,11,ER,Changing children's lives now.,Highlight the immediate impact of donations
20180826-174120_426_live,0.15,Yes,12,ER,Transforming the future we all share.,Emphasize the long-term benefits of donations
20180826-174120_426_live,0.15,Yes,13,EE,There are many charities for children than just that one.,Point out the existence of other children's charities
20180826-174120_426_live,0.15,Yes,14,ER,"In 2017 alone, Save the Children reached more than 155 million children in 120 countries, including the U.S.",Provide specific achievements of the charity to reinforce its credibility
20180826-174120_426_live,0.15,Yes,15,ER,Results like these are only possible because of giving people like you.,Acknowledge the role of donors in achieving results
20180826-174120_426_live,0.15,Yes,16,ER,Whether you give a little or a lot.,Encourage donations regardless of the amount
20180826-174120_426_live,0.15,Yes,17,ER,Every gift makes a world of difference for a child in need.,Reiterate the importance of every donation
20180826-174120_426_live,0.15,Yes,18,EE,Wow thats way more than I would have thought.,Express surprise at the charity's reach and impact
20180826-174120_426_live,0.15,Yes,19,ER,"I know, it is a really great organization.",Agree and reinforce the positive view of the organization
20180826-174120_426_live,0.15,Yes,20,ER,Do you think you'd be willing to donate today?,Ask if the listener is willing to donate
20180826-174120_426_live,0.15,Yes,21,EE,Yes I would be willing to donate.,Express willingness to donate
20180826-174120_426_live,0.15,Yes,22,ER,How about $.15 today?,Suggest a specific donation amount
20180826-174120_426_live,0.15,Yes,23,EE,I can do that,Agree to the suggested donation amount
20180826-174459_637_live,0.0,No,0,ER,"HI, have you ever heard of Save The Children?",Initiate conversation and introduce the topic of Save The Children
20180826-174459_637_live,0.0,No,1,EE,"I haven't, is that a charity?",Express lack of knowledge and seek clarification
20180826-174459_637_live,0.0,No,2,ER,It is and a very reputable one.,Confirm and endorse the charity's reputation
20180826-174459_637_live,0.0,No,3,ER,Have you ever donated to one before?,Inquire about past donation behavior
20180826-174459_637_live,0.0,No,4,EE,I've donated to a few in the past,Share past donation experience
20180826-174459_637_live,0.0,No,5,ER,"Maybe I can get to do it again, Save the Children is international and non-governmental. Would you be interested in donating?",Encourage donation to Save The Children and gauge interest
20180826-174459_637_live,0.0,No,6,EE,"Possibly, do they have a website?",Show potential interest and request more information
20180826-174459_637_live,0.0,No,7,ER,"They do, it's  URL by donating you are helping children and their families.",Provide website information and emphasize the impact of donations
20180826-174459_637_live,0.0,No,8,ER,How much can I count on you for?,Request a specific donation amount
20180826-174459_637_live,0.0,No,9,EE,"I really can't do much, but I'd be glad to put down a dollar",Express willingness to donate a small amount
20180826-174459_637_live,0.0,No,10,ER,"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",Express gratitude and explain the donation process
20180826-174459_637_live,0.0,No,11,ER,"Your donation will be directly deducted from your task payment, would you like to give more?",Inquire if the donor would like to increase their donation
20180826-174459_637_live,0.0,No,12,EE,"For now, I'm happy with my current donation but maybe another time",Politely decline to increase the donation at this time
20180826-174459_637_live,0.0,No,13,ER,"Thanks for the donation, do you know how to submit this task?",Express gratitude and ask about task submission knowledge
20180826-174459_637_live,0.0,No,14,EE,I think we each have to exchange 10 messages before I can do that,Provide information on task submission requirements
