seed,scaffold,frac,dialogue_id,buyer_target,seller_target,sale_price,predicted_final_price,true_score,pred_score,diff_price,norm_diff_price,true_deal,pred_deal
seed_10623,traditional_with_intentions,0.625,C_da5f389c955c4dd79c397582a7ac2d7b,31,45,37.0,38.0,0.42857142856836733,0.4999999999964286,-1.0,-0.02702702702695398,1,0
seed_10623,traditional_with_intentions,0.625,C_da8adc234a764cf0bf99a157c437a21d,3505,3895,3700.0,3775.0,0.4999999999998718,0.6923076923075148,-75.0,-0.020270270270269723,0,0
seed_10623,traditional_with_intentions,0.625,C_daeb31d02fd447bf8c44c832d320d7f7,2025,2250,2100.0,2137.5,0.3333333333331852,0.4999999999997778,-37.5,-0.017857142857142006,1,0
seed_10623,traditional_with_intentions,0.625,C_dbc6f660a83b4a6cb2ce8a7a9e5d5bfc,6500,13000,8550.0,9750.0,0.31538461538461054,0.4999999999999923,-1200.0,-0.1403508771929808,1,0
seed_10623,traditional_with_intentions,0.625,C_dc530e155cbf4880a8044c366477139b,60,100,80.0,80.0,0.49999999999875,0.49999999999875,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.625,C_dd75d00f42624cab96be0ceff396b122,75,150,100.0,112.5,0.3333333333328889,0.4999999999993333,-12.5,-0.124999999999875,1,0
seed_10623,traditional_with_intentions,0.625,C_dfb94a07bb954c1caf3540ec6c7bffca,5,10,10.0,7.5,0.99999999998,0.49999999999,2.5,0.2499999999975,0,0
seed_10623,traditional_with_intentions,0.625,C_dfbc28eec05f496f85cc35ccd7e64ace,120,200,140.0,142.5,0.2499999999996875,0.28124999999964845,-2.5,-0.017857142857130102,1,1
seed_10623,traditional_with_intentions,0.625,C_e066646ec84b421b9b9760822cd7ba41,1513,1645,1513.0,1579.0,0.0,0.49999999999962125,-66.0,-0.043621943159283305,1,0
seed_10623,traditional_with_intentions,0.625,C_e0d2f847d8794e60be5cb3ec58af43d3,84,120,100.0,102.0,0.44444444444320985,0.4999999999986111,-2.0,-0.01999999999998,1,0
seed_10623,traditional_with_intentions,0.625,C_e0f48b71717749bfbae94fda8ace627b,567,946,900.0,926.0,0.8786279683374991,0.9472295514509375,-26.0,-0.02888888888888568,0,0
seed_10623,traditional_with_intentions,0.625,C_e144a7f5115a4b9ebbb9647571e03413,4050,4500,4200.0,4500.0,0.33333333333325926,0.9999999999997778,-300.0,-0.07142857142856973,1,0
seed_10623,traditional_with_intentions,0.625,C_e19e5e433374478cab50c826389f9b59,744,1488,900.0,1092.0,0.20967741935481052,0.46774193548380805,-192.0,-0.21333333333330962,1,1
seed_10623,traditional_with_intentions,0.625,C_e2a67cceaf724b4dae6fc128aacff264,1089,1556,1400.0,1312.5,0.6659528907921486,0.47858672376863415,87.5,0.06249999999999553,0,1
seed_10623,traditional_with_intentions,0.625,C_e2cb742bae1a41bf97e5ebebeb9e33f8,1215,2430,2200.0,1755.0,0.8106995884772995,0.44444444444440784,445.0,0.20227272727271808,0,1
seed_10623,traditional_with_intentions,0.625,C_e335fb35ad30405fb36378b930ed36f2,735,1050,835.0,892.5,0.3174603174602167,0.4999999999998413,-57.5,-0.06886227544909354,1,0
seed_10623,traditional_with_intentions,0.625,C_e3fbb6dd2f5949ce9ece21fd9b0babc1,7,15,10.0,11.0,0.3749999999953125,0.49999999999375,-1.0,-0.099999999999,1,0
seed_10623,traditional_with_intentions,0.625,C_e41d38d0910e4e09886e105722227797,1891,2102,1950.0,1996.5,0.2796208530804362,0.4999999999997631,-46.5,-0.023846153846152622,1,0
seed_10623,traditional_with_intentions,0.625,C_e490800ac8cb42cfa69ce2fe0f2879f6,11000,22000,13000.0,14500.0,0.18181818181818016,0.3181818181818153,-1500.0,-0.1153846153846145,1,1
seed_10623,traditional_with_intentions,0.625,C_e49b7284fc6b4196bc20bb12b31501f1,152,200,160.0,176.0,0.16666666666631944,0.49999999999895833,-16.0,-0.09999999999993751,1,0
seed_10623,traditional_with_intentions,0.625,C_e5b6980704e345c38556eb31c13eed60,45,90,75.0,75.0,0.6666666666651851,0.6666666666651851,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.625,C_e5d461940dd1425284082289cf7b5dcd,6965,9950,6965.0,8467.5,0.0,0.5033500837520769,-1502.5,-0.21572146446517995,1,0
seed_10623,traditional_with_intentions,0.625,C_e5d731de606e46d693b0ef262d88510c,836,1100,900.0,983.0,0.24242424242415062,0.5568181818179709,-83.0,-0.09222222222221198,1,0
seed_10623,traditional_with_intentions,0.625,C_e633a2b3124346dfa7f2e2f8402e4b6b,2428,2698,2580.0,2563.0,0.5629629629627545,0.4999999999998148,17.0,0.00658914728682145,0,0
seed_10623,traditional_with_intentions,0.625,C_e6e08f5315f54998b78fbed290cf9a16,1620,1800,1700.0,1750.0,0.44444444444419756,0.7222222222218211,-50.0,-0.02941176470588062,1,0
seed_10623,traditional_with_intentions,0.625,C_e8170b248c6c432ebf57a73077e267a1,100,200,200.0,150.0,0.999999999999,0.4999999999995,50.0,0.24999999999987502,0,0
seed_10623,traditional_with_intentions,0.625,C_e83ae2d2e5c64d6a9b8ed649c7d06f84,2660,3500,3000.0,2930.0,0.40476190476185653,0.32142857142853315,70.0,0.023333333333332554,1,1
seed_10623,traditional_with_intentions,0.625,C_e8458e2ae08f4808ab4c8a86e4830041,900,1000,1000.0,975.0,0.999999999999,0.7499999999992499,25.0,0.0249999999999975,0,0
seed_10623,traditional_with_intentions,0.625,C_e89154c0d0614d49b1a1377c07231bdd,1125,2250,1800.0,1687.5,0.5999999999999467,0.49999999999995554,112.5,0.062499999999996524,0,0
seed_10623,traditional_with_intentions,0.625,C_e9092991154545eab0da006e122f7c71,240,400,275.0,320.0,0.2187499999998633,0.4999999999996875,-45.0,-0.16363636363630413,1,0
seed_10623,traditional_with_intentions,0.625,C_e92705747c0544ca9b4986460889b601,3496,3800,3550.0,3523.0,0.17763157894731,0.088815789473655,27.0,0.007605633802816687,1,1
seed_10623,traditional_with_intentions,0.625,C_e93957571b1140e48dffc52829252ed7,1100,2200,1800.0,1650.0,0.6363636363635785,0.49999999999995454,150.0,0.08333333333332871,0,0
seed_10623,traditional_with_intentions,0.625,C_e96f95b056e44b9dbc498a574765e2a6,35,70,45.0,50.0,0.28571428571346935,0.4285714285702041,-5.0,-0.11111111111086419,1,1
seed_10623,traditional_with_intentions,0.625,C_e9985166f43f4ae29a0f627aef7f5405,1775,3550,3000.0,2662.5,0.6901408450703836,0.4999999999999718,337.5,0.11249999999999624,0,0
seed_10623,traditional_with_intentions,0.625,C_e9b9d671cd3b4974a0e86731cddb7e4d,375,750,500.0,562.5,0.33333333333324444,0.49999999999986666,-62.5,-0.124999999999975,1,0
seed_10623,traditional_with_intentions,0.625,C_eaf9e749ca7e4cf6b68cb559501893cf,875,1750,1490.0,1375.0,0.7028571428570625,0.5714285714285061,115.0,0.0771812080536861,0,0
seed_10623,traditional_with_intentions,0.625,C_eb04b84ea3144c0984f0d8704c7386e7,243,320,260.0,265.0,0.22077922077893405,0.28571428571391466,-5.0,-0.019230769230761835,1,1
seed_10623,traditional_with_intentions,0.625,C_eb1f15e8e781463eba1aaddf70bf34e5,4680,7800,7000.0,6000.0,0.7435897435897197,0.42307692307690953,1000.0,0.14285714285714082,0,1
seed_10623,traditional_with_intentions,0.625,C_ebb133126475499cb394b88610414a8f,25,50,26.0,27.5,0.039999999999840004,0.0999999999996,-1.5,-0.057692307692085804,1,1
seed_10623,traditional_with_intentions,0.625,C_ec21cc8b09724b8fbd30a538fdbeb0f3,125,250,140.0,137.5,0.119999999999904,0.09999999999992,2.5,0.017857142857130102,1,1
seed_10623,traditional_with_intentions,0.625,C_ec2b2a0521fe40e7b6429fcab80bb88d,3420,4500,3500.0,3960.0,0.07407407407406721,0.4999999999999537,-460.0,-0.13142857142856768,1,0
seed_10623,traditional_with_intentions,0.625,C_ec49904858b141a582000936a9d926d5,1339,1488,1425.0,1413.0,0.577181208053304,0.49664429530168014,12.0,0.008421052631578356,0,1
seed_10623,traditional_with_intentions,0.625,C_ec5662bbf5a0459abff27bdba8513cf4,160,320,310.0,285.0,0.9374999999994141,0.7812499999995118,25.0,0.08064516129029657,0,0
seed_10623,traditional_with_intentions,0.625,C_ecb56dce00284da9ac648e527970d427,8,12,8.0,10.0,0.0,0.4999999999875,-2.0,-0.249999999996875,1,0
seed_10623,traditional_with_intentions,0.625,C_ecd38bebdde84cc48aee2ae5214e4ba8,608,800,750.0,712.5,0.7395833333329482,0.5442708333330499,37.5,0.04999999999999333,0,0
seed_10623,traditional_with_intentions,0.625,C_ed20afc8142b4992a136bd29fee069bf,363,395,375.0,367.5,0.3749999999988281,0.14062499999956055,7.5,0.019999999999994668,1,1
seed_10623,traditional_with_intentions,0.625,C_ed269c2d722f430093005f592341e9e2,1550,3100,1925.0,2550.0,0.24193548387095212,0.645161290322539,-625.0,-0.3246753246753078,1,0
seed_10623,traditional_with_intentions,0.625,C_ed44f54ac0c34c179b5287a12f3f5aff,243,270,250.0,246.5,0.25925925925829907,0.12962962962914953,3.5,0.0139999999999944,1,1
seed_10623,traditional_with_intentions,0.625,C_ed4de9a34fca47e19feb39079f8ff5c1,3195,3550,3375.0,3275.0,0.507042253520984,0.22535211267599287,100.0,0.029629629629628753,0,1
seed_10623,traditional_with_intentions,0.625,C_ee6084004e984f4c95a4d34fb23920e6,37,75,40.0,56.0,0.07894736842084488,0.49999999999868416,-16.0,-0.399999999999,1,0
seed_10623,traditional_with_intentions,0.625,C_ef253be7f67246aeb381e87f8257591c,22500,45000,40000.0,42500.0,0.7777777777777743,0.888888888888885,-2500.0,-0.06249999999999984,0,0
seed_10623,traditional_with_intentions,0.625,C_f045e44cb2794a21be634d844eebab4a,3150,3500,3200.0,3325.0,0.14285714285710205,0.49999999999985717,-125.0,-0.03906249999999878,1,0
seed_10623,traditional_with_intentions,0.625,C_f05c735eb81740b99b4586ad4d646cd0,10,20,15.0,15.0,0.499999999995,0.499999999995,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.625,C_f0a8e013a63949eb8ddeab13075c3029,300,500,300.0,375.0,0.0,0.37499999999981254,-75.0,-0.24999999999991668,1,1
seed_10623,traditional_with_intentions,0.625,C_f1f4ecb9a627436d89e21b6283940ba5,40,80,60.0,60.0,0.49999999999875,0.49999999999875,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.625,C_f24d361e4aca480bb451b2ed7f2c6fac,560,800,650.0,605.0,0.3749999999998438,0.1874999999999219,45.0,0.06923076923075858,1,1
seed_10623,traditional_with_intentions,0.625,C_f337ee1d1aa34e2fa2ad07bfad05bbfd,1050,2100,1600.0,1550.0,0.5238095238094739,0.4761904761904308,50.0,0.031249999999998047,0,1
seed_10623,traditional_with_intentions,0.625,C_f358ddf6383845148725e621f6c8c23d,224,320,290.0,272.0,0.6874999999992838,0.49999999999947914,18.0,0.06206896551721998,0,0
seed_10623,traditional_with_intentions,0.625,C_f4f1490bce944146b73eb58c61371245,210,300,225.0,255.0,0.16666666666648147,0.49999999999944444,-30.0,-0.13333333333327407,1,0
seed_10623,traditional_with_intentions,0.625,C_f5b79781041b48bdb8f859ad6403b8a3,175,250,175.0,212.5,0.0,0.4999999999993333,-37.5,-0.21428571428559184,1,0
seed_10623,traditional_with_intentions,0.625,C_f6800a01f96d42a7a1ec9ec6950dce87,100,200,150.0,125.0,0.4999999999995,0.24999999999975,25.0,0.16666666666655558,0,1
seed_10623,traditional_with_intentions,0.625,C_f6955a0cc70a4d1f80dd0dc277dee35a,3500,7000,6000.0,5500.0,0.7142857142856939,0.5714285714285551,500.0,0.08333333333333194,0,0
seed_10623,traditional_with_intentions,0.625,C_f6be264c6aa34b3e93d9ebcaa8676666,510,850,750.0,700.0,0.7058823529409689,0.5588235294116004,50.0,0.06666666666665777,0,0
seed_10623,traditional_with_intentions,0.625,C_f70cde3929ac49bba9fede72bd892cb1,224,320,245.0,252.0,0.21874999999977213,0.2916666666663628,-7.0,-0.02857142857141691,1,1
seed_10623,traditional_with_intentions,0.625,C_f720094cbd7d4670908c6b0ebad57d5e,294,320,300.0,307.0,0.23076923076834321,0.499999999998077,-7.0,-0.023333333333325556,1,0
seed_10623,traditional_with_intentions,0.625,C_fb0e8baa3c72429a96ff81f63b9310ec,75,150,100.0,112.5,0.3333333333328889,0.4999999999993333,-12.5,-0.124999999999875,1,0
seed_10623,traditional_with_intentions,0.625,C_fb33b29d25424ac19bb6f83c4ad471c0,266,380,300.0,298.0,0.2982456140348261,0.2807017543857187,2.0,0.006666666666664445,1,1
seed_10623,traditional_with_intentions,0.625,C_fbda443162bc473d80e342f9d32ce050,4100,5395,4750.0,4747.5,0.5019305019304632,0.49999999999996136,2.5,0.0005263157894736731,0,0
seed_10623,traditional_with_intentions,0.625,C_fbe112da1a294d9d9093bf285aca0d93,187,375,350.0,281.0,0.8670212765952836,0.4999999999997341,69.0,0.19714285714280083,0,0
seed_10623,traditional_with_intentions,0.625,C_fcee6c2aa5a247e78dd1a1afa938298f,13,15,14.0,14.0,0.499999999975,0.499999999975,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.625,C_fd016d47a55845dcb134a8fc1f4a10ab,720,1200,950.0,960.0,0.4791666666665669,0.49999999999989586,-10.0,-0.010526315789472575,1,0
seed_10623,traditional_with_intentions,0.625,C_fd3a0161de3f41b0b1f9d98824c34fe9,360,400,400.0,380.0,0.9999999999975,0.49999999999875,20.0,0.0499999999999875,0,0
seed_10623,traditional_with_intentions,0.625,C_fdebec1d17924b1bbf0748ab1e682fbd,10950,21900,21000.0,16425.0,0.9178082191780738,0.49999999999999545,4575.0,0.21785714285714183,0,0
seed_10623,traditional_with_intentions,0.625,C_ff02a55751624199812bc4a6784fe018,3000,5000,3000.0,3200.0,0.0,0.099999999999995,-200.0,-0.06666666666666445,1,1
seed_10623,traditional_with_intentions,0.625,C_ff8ffd5898d642cc818a6e67a3bc5378,4059,5800,4100.0,5430.0,0.023549684089602323,0.7874784606547508,-1330.0,-0.3243902439024311,1,0
seed_10623,traditional_with_intentions,0.625,C_ffb254f75d30419da441da51000065e4,2695,2995,2750.0,2845.0,0.18333333333327223,0.49999999999983336,-95.0,-0.03454545454545329,1,0
seed_10623,traditional_with_intentions,0.625,C_ffdbd54cb66143189eeb41d2b4947aae,220,240,220.0,230.0,0.0,0.49999999999750006,-10.0,-0.0454545454545248,1,0
seed_10623,traditional_with_intentions,0.75,C_0020dee073a945eb82a128f656cff94b,37,75,37.0,45.0,0.0,0.21052631578891967,-8.0,-0.21621621621563183,1,1
seed_10623,traditional_with_intentions,0.75,C_004ae9e50f4a4e2d8822823056edaf1e,25,50,35.0,37.5,0.3999999999984,0.49999999999800004,-2.5,-0.07142857142836734,1,0
seed_10623,traditional_with_intentions,0.75,C_006f34c1a24348839c00beb7b1a00f31,6,10,8.0,7.0,0.4999999999875,0.24999999999375,1.0,0.1249999999984375,0,1
seed_10623,traditional_with_intentions,0.75,C_0146a92afe234007a51fe1b4c7071ca1,56,80,60.0,68.0,0.16666666666597224,0.4999999999979167,-8.0,-0.13333333333311112,1,0
seed_10623,traditional_with_intentions,0.75,C_0150d45a7290453fa35102b4f2539918,13,15,13.0,12.0,0.0,-0.499999999975,1.0,0.0769230769224852,1,1
seed_10623,traditional_with_intentions,0.75,C_0161690e2107455dbfce9c03ce19607e,19000,25000,21000.0,21000.0,0.33333333333332776,0.33333333333332776,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_01ac7239fef54abeb05a1e23c26b93e5,48,80,65.0,59.0,0.5312499999983398,0.34374999999892575,6.0,0.09230769230755029,0,1
seed_10623,traditional_with_intentions,0.75,C_01e68ec46d114f53bdf6943d429cbb5e,301,397,320.0,349.0,0.1979166666664605,0.49999999999947914,-29.0,-0.09062499999997169,1,0
seed_10623,traditional_with_intentions,0.75,C_02dce7bcadcc42f087698f0e6bdcb5a0,778,1556,1350.0,1180.0,0.7352185089973348,0.516709511568057,170.0,0.1259259259259166,0,0
seed_10623,traditional_with_intentions,0.75,C_02f9b9cfe382463ea5f6b6ecb689b1ec,10400,20800,15000.0,15600.0,0.44230769230768807,0.49999999999999517,-600.0,-0.03999999999999973,1,0
seed_10623,traditional_with_intentions,0.75,C_033934a5cb6b4bcb94a4202525cd3126,90,180,110.0,110.0,0.2222222222219753,0.2222222222219753,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_047ef173d910432aae9556c595444a0d,1077,1795,1650.0,1436.0,0.7980501392756548,0.49999999999993033,214.0,0.12969696969696184,0,0
seed_10623,traditional_with_intentions,0.75,C_04cf7e9ff180493193f48870eedf3531,10,20,13.0,12.5,0.299999999997,0.2499999999975,0.5,0.0384615384612426,1,1
seed_10623,traditional_with_intentions,0.75,C_04e41aa41dd14aab9ddb5a26dda40f7c,10,20,17.0,13.5,0.699999999993,0.3499999999965,3.5,0.20588235293996543,0,1
seed_10623,traditional_with_intentions,0.75,C_05801cc30bfb40299539dbe518ee2cd7,9880,13000,10000.0,10000.0,0.03846153846153723,0.03846153846153723,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_06250c20debf404a95221088dbe85c73,114,150,130.0,127.5,0.44444444444320985,0.37499999999895833,2.5,0.019230769230754438,1,1
seed_10623,traditional_with_intentions,0.75,C_06d94f0c5f1f4ec58ba047789b7f8bba,2065,2950,2950.0,2500.0,0.999999999999887,0.491525423728758,450.0,0.15254237288135075,0,1
seed_10623,traditional_with_intentions,0.75,C_06fd896f4aae44a894226ea72895a996,315,350,315.0,315.0,0.0,0.0,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_07204ce84c9140da9ef5053c894bb1c8,2695,3850,2800.0,3050.0,0.09090909090908303,0.30735930735928074,-250.0,-0.0892857142857111,1,1
seed_10623,traditional_with_intentions,0.75,C_076ee5c7626747859b7191215d19a229,114,150,120.0,117.0,0.1666666666662037,0.08333333333310185,3.0,0.024999999999979167,1,1
seed_10623,traditional_with_intentions,0.75,C_07f16228ab59461686cbeb26517790a0,25,50,30.0,37.5,0.1999999999992,0.49999999999800004,-7.5,-0.2499999999991667,1,0
seed_10623,traditional_with_intentions,0.75,C_083cf47df93d4a8c8029ae8c8cccc963,5250,10500,6500.0,7890.0,0.23809523809523356,0.5028571428571332,-1390.0,-0.21384615384615055,1,0
seed_10623,traditional_with_intentions,0.75,C_0abc63f7da194db5a24e018a459d0133,85,170,120.0,127.5,0.4117647058818685,0.49999999999941175,-7.5,-0.06249999999994792,1,0
seed_10623,traditional_with_intentions,0.75,C_0b5a4ba777b54124856c1d57d806ba41,3150,4500,3200.0,3725.0,0.037037037037034294,0.42592592592589434,-525.0,-0.16406249999999487,1,1
seed_10623,traditional_with_intentions,0.75,C_0b6431c360434749bf61626950dae3d4,2450,3500,2850.0,2975.0,0.3809523809523447,0.49999999999995237,-125.0,-0.043859649122805475,1,0
seed_10623,traditional_with_intentions,0.75,C_0b7f8b0d852e4c9190ffe45c7e9b14d2,1710,2250,2150.0,2080.0,0.8148148148146639,0.6851851851850582,70.0,0.03255813953488221,0,0
seed_10623,traditional_with_intentions,0.75,C_0bfb69809e15498490c9f7d2aa855537,57,95,95.0,95.0,0.9999999999973683,0.9999999999973683,0.0,0.0,0,0
seed_10623,traditional_with_intentions,0.75,C_0c5a4ef3672b4c829679e3621c131ea4,836,1100,836.0,887.5,0.0,0.19507575757568368,-51.5,-0.061602870813389755,1,1
seed_10623,traditional_with_intentions,0.75,C_0ce36462b7624bbbb4e2c0239aafa2e5,11020,14500,12500.0,12610.0,0.42528735632182685,0.4568965517241248,-110.0,-0.00879999999999993,1,1
seed_10623,traditional_with_intentions,0.75,C_0e9bc20920e04c858e9c9f5e27741435,990,1100,1000.0,1050.0,0.09090909090900827,0.5454545454540496,-50.0,-0.049999999999995,1,0
seed_10623,traditional_with_intentions,0.75,C_0f14ef5766ea468cb06524b02b65467d,36,60,50.0,52.5,0.5833333333309029,0.6874999999971355,-2.5,-0.0499999999999,0,0
seed_10623,traditional_with_intentions,0.75,C_1040a280fba0420e8b3d5b8f21dae9b0,11,12,11.0,11.5,0.0,0.49999999995,-0.5,-0.04545454545413223,1,0
seed_10623,traditional_with_intentions,0.75,C_1114700d66bb4a2ea312b83d5403ceed,9100,13000,10000.0,10000.0,0.23076923076922484,0.23076923076922484,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_123aa753f820465aaf4ebf507db816fc,105,150,120.0,120.0,0.3333333333325926,0.3333333333325926,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_12e9db14b98f4dd3ada65173f70c148a,3900,6500,5300.0,5350.0,0.5384615384615178,0.5576923076922863,-50.0,-0.009433962264150766,0,0
seed_10623,traditional_with_intentions,0.75,C_12ef73255bca4d7787b1fc1e3a6f1227,60,100,60.0,77.5,0.0,0.4374999999989062,-17.5,-0.2916666666661806,1,1
seed_10623,traditional_with_intentions,0.75,C_133afe20146f4e71ad64d696f372b30f,11700,13000,12000.0,12350.0,0.23076923076921302,0.49999999999996153,-350.0,-0.029166666666666424,1,0
seed_10623,traditional_with_intentions,0.75,C_14be3a546c5f4284be32c18d2617cd2a,190,250,220.0,210.0,0.49999999999916667,0.33333333333277776,10.0,0.0454545454545248,0,1
seed_10623,traditional_with_intentions,0.75,C_1632beede2c849ddb215f06bac7f497e,5280,8800,6000.0,6540.0,0.20454545454544873,0.35795454545453526,-540.0,-0.0899999999999985,1,1
seed_10623,traditional_with_intentions,0.75,C_16431f78d2204608b5d156c38a702cbd,797,1595,1200.0,1198.5,0.5050125313282575,0.5031328320801374,1.5,0.0012499999999998957,0,0
seed_10623,traditional_with_intentions,0.75,C_1686a2b184ca4c51bb1155f1e4d07615,225,250,225.0,237.5,0.0,0.49999999999800004,-12.5,-0.055555555555530864,1,0
seed_10623,traditional_with_intentions,0.75,C_168841ee27564cffb1c8d14f444c37ff,2232,2480,2350.0,2356.0,0.4758064516127114,0.49999999999979844,-6.0,-0.0025531914893615936,1,0
seed_10623,traditional_with_intentions,0.75,C_168d0da5e8ae482ab5e0e0ce2e637430,2240,3200,2500.0,2450.0,0.2708333333333051,0.2187499999999772,50.0,0.0199999999999992,1,1
seed_10623,traditional_with_intentions,0.75,C_16ad8add4a784396aee2749f00ab04b7,6300,7000,6700.0,6650.0,0.5714285714284898,0.49999999999992856,50.0,0.007462686567164068,0,0
seed_10623,traditional_with_intentions,0.75,C_171bf3ae064b4f12960ebfa635d84ef1,3800,5000,4400.0,4100.0,0.4999999999999583,0.24999999999997916,300.0,0.06818181818181664,0,1
seed_10623,traditional_with_intentions,0.75,C_17458bff694d4e23b830246b3315ac31,812,1625,975.0,987.5,0.20049200492002453,0.21586715867156014,-12.5,-0.012820512820511505,1,1
seed_10623,traditional_with_intentions,0.75,C_1813c810c3744bf49a7591f035611797,304,400,350.0,352.0,0.47916666666616753,0.49999999999947914,-2.0,-0.005714285714284082,1,0
seed_10623,traditional_with_intentions,0.75,C_1816351db251460895c4b7b1747c2b45,575,1150,1000.0,925.0,0.7391304347824801,0.6086956521738072,75.0,0.0749999999999925,0,0
seed_10623,traditional_with_intentions,0.75,C_19080ee75f6d4997bc5e07c77ea9c44c,207,415,300.0,274.0,0.4471153846151697,0.32211538461522976,26.0,0.08666666666663778,1,1
seed_10623,traditional_with_intentions,0.75,C_192aeb397b524e5f8c2abaedead516e5,2097,2330,2097.0,2097.0,0.0,0.0,0.0,0.0,1,1
seed_10623,traditional_with_intentions,0.75,C_1a3c2257528941f7b05d14363c59fe8a,87,175,150.0,143.5,0.7159090909082774,0.642045454544725,6.5,0.04333333333330445,0,0
seed_10623,traditional_with_intentions,0.75,C_1a7e696a4a6c4f349501aca392ea3128,57,75,63.0,62.5,0.3333333333314815,0.30555555555385805,0.5,0.007936507936495339,1,1
seed_10623,traditional_with_intentions,0.75,C_1aa278381a324468a0af34263e09741d,1674,1861,1750.0,1767.5,0.40641711229924793,0.49999999999973266,-17.5,-0.009999999999999428,1,0
seed_10623,traditional_with_intentions,0.75,C_1c172e19e88f4a28a0f715cc105bc20d,19710,21900,20000.0,20900.0,0.13242009132419486,0.5433789954337651,-900.0,-0.044999999999999776,1,0
seed_10623,traditional_with_intentions,0.75,C_1c7558ca1445472a890baa8b2ebe6816,2096,2995,2695.0,2545.5,0.6662958843158324,0.4999999999999444,149.5,0.055473098330239126,0,0
seed_10623,traditional_with_intentions,0.75,C_1cbd60f3b8264404ac44984514f1db42,125,250,175.0,147.5,0.39999999999968,0.179999999999856,27.5,0.15714285714276735,1,1
seed_10623,traditional_with_intentions,0.75,C_1cde3ba5c42045639d33acc1cfb27aae,3496,4995,4450.0,4425.0,0.6364242828551944,0.6197464976650687,25.0,0.005617977528089762,0,0
seed_10623,traditional_with_intentions,0.75,C_1e34a436f26e4a3f804f9fbc08f44614,450,750,450.0,525.0,0.0,0.24999999999991668,-75.0,-0.16666666666662963,1,1
seed_10623,traditional_with_intentions,0.75,C_1f2b890088534549a9d8e260f308b251,160,320,190.0,212.5,0.18749999999988282,0.32812499999979494,-22.5,-0.11842105263151663,1,1
seed_10623,traditional_with_intentions,0.75,C_1f531424e5ed47fc9f3b64f69eb21460,76,100,87.0,88.0,0.4583333333314236,0.4999999999979167,-1.0,-0.011494252873550007,1,0
seed_10623,traditional_with_intentions,0.75,C_21687d983cd4485995eb61a54b073db2,2450,3500,2450.0,2975.0,0.0,0.49999999999995237,-525.0,-0.21428571428570553,1,0
seed_10623,traditional_with_intentions,0.75,C_21ef871c266a4dd3ac7d03baf7071b79,540,900,690.0,640.0,0.41666666666655094,0.27777777777770063,50.0,0.07246376811593153,1,1
seed_10623,traditional_with_intentions,0.75,C_21fd32f74fcb49fbaa7dcc8adeb35132,1748,1900,1780.0,1770.0,0.2105263157893352,0.14473684210516793,10.0,0.005617977528089572,1,1
seed_10623,traditional_with_intentions,0.75,C_22086c7bedff4b5e9b31c5f17b95471c,70,100,75.0,77.5,0.16666666666611113,0.2499999999991667,-2.5,-0.03333333333328889,1,1
seed_10623,traditional_with_intentions,0.75,C_221bd6579e4f4cc09ec5cfce2ac1640e,3105,3450,3300.0,3202.5,0.565217391304184,0.282608695652092,97.5,0.02954545454545365,0,1
seed_10623,traditional_with_intentions,0.75,C_2232bad90e314e4ab4e64270af23048a,21,30,23.0,25.0,0.22222222221975307,0.44444444443950615,-2.0,-0.08695652173875237,1,1
seed_10623,traditional_with_intentions,0.75,C_227f71287e474debab51d60185024563,125,250,190.0,180.0,0.519999999999584,0.439999999999648,10.0,0.052631578947340725,0,1
seed_10623,traditional_with_intentions,0.75,C_2344b51f7dff41e38a40f1a3cdf80573,3015,3350,3100.0,3150.0,0.2537313432835064,0.4029850746267454,-50.0,-0.016129032258063995,1,1
seed_10623,traditional_with_intentions,0.75,C_24248cf66eee4e48b618ce74ec00c8fb,2607,2834,2700.0,2720.5,0.4096916299557667,0.4999999999997798,-20.5,-0.007592592592592312,1,0
seed_10623,traditional_with_intentions,0.75,C_24d2bc5b2da04759ab7b545bb93cf9d1,75,150,87.0,87.5,0.15999999999978667,0.16666666666644445,-0.5,-0.005747126436775003,1,1
seed_10623,traditional_with_intentions,0.75,C_25639cc19b604c2397702c0db8b1a22c,280,400,300.0,315.0,0.16666666666652777,0.2916666666664236,-15.0,-0.049999999999983336,1,1
seed_10623,traditional_with_intentions,0.75,C_25c4ddb46c634a2f9f5d8f5dc6a09bf7,120,200,175.0,160.0,0.6874999999991406,0.499999999999375,15.0,0.08571428571423674,0,0
seed_10623,traditional_with_intentions,0.75,C_260554825bae40c3bc5dbe3ab1b75b3e,1992,3985,3600.0,2846.0,0.8068238835925335,0.42849974912190525,754.0,0.20944444444443863,0,1
